Time,Susceptible,Exposed,Infectious,Recovered
92.6200,0.0349,0.0024,0.0020,0.9607
92.6300,0.0349,0.0024,0.0020,0.9607
92.6400,0.0349,0.0024,0.0020,0.9607
92.6500,0.0349,0.0024,0.0020,0.9607
92.6600,0.0349,0.0024,0.0020,0.9607
92.6700,0.0349,0.0024,0.0020,0.9607
92.6800,0.0349,0.0024,0.0020,0.9607
92.6900,0.0349,0.0024,0.0020,0.9607
92.7000,0.0349,0.0024,0.0020,0.9607
92.7100,0.0349,0.0024,0.0020,0.9607
92.7200,0.0349,0.0024,0.0020,0.9607
92.7300,0.0349,0.0024,0.0020,0.9607
92.7400,0.0349,0.0024,0.0020,0.9607
92.7500,0.0349,0.0024,0.0020,0.9607
92.7600,0.0349,0.0024,0.0020,0.9607
92.7700,0.0349,0.0024,0.0020,0.9608
92.7800,0.0349,0.0024,0.0020,0.9608
92.7900,0.0349,0.0024,0.0020,0.9608
92.8000,0.0348,0.0024,0.0020,0.9608
92.8100,0.0348,0.0024,0.0020,0.9608
92.8200,0.0348,0.0024,0.0020,0.9608
92.8300,0.0348,0.0024,0.0020,0.9608
92.8400,0.0348,0.0024,0.0020,0.9608
92.8500,0.0348,0.0024,0.0020,0.9608
92.8600,0.0348,0.0024,0.0020,0.9608
92.8700,0.0348,0.0024,0.0020,0.9608
92.8800,0.0348,0.0024,0.0020,0.9608
92.8900,0.0348,0.0024,0.0020,0.9608
92.9000,0.0348,0.0024,0.0020,0.9608
92.9100,0.0348,0.0024,0.0020,0.9608
92.9200,0.0348,0.0024,0.0020,0.9608
92.9300,0.0348,0.0024,0.0020,0.9608
92.9400,0.0348,0.0024,0.0020,0.9608
92.9500,0.0348,0.0024,0.0020,0.9608
92.9600,0.0348,0.0024,0.0020,0.9608
92.9700,0.0348,0.0024,0.0020,0.9609
92.9800,0.0348,0.0024,0.0020,0.9609
92.9900,0.0348,0.0024,0.0020,0.9609
93.0000,0.0348,0.0024,0.0020,0.9609
93.0100,0.0348,0.0024,0.0020,0.9609
93.0200,0.0348,0.0024,0.0020,0.9609
93.0300,0.0348,0.0023,0.0020,0.9609
93.0400,0.0348,0.0023,0.0020,0.9609
93.0500,0.0348,0.0023,0.0020,0.9609
93.0600,0.0348,0.0023,0.0019,0.9609
93.0700,0.0348,0.0023,0.0019,0.9609
93.0800,0.0348,0.0023,0.0019,0.9609
93.0900,0.0348,0.0023,0.0019,0.9609
93.1000,0.0348,0.0023,0.0019,0.9609
93.1100,0.0348,0.0023,0.0019,0.9609
93.1200,0.0348,0.0023,0.0019,0.9609
93.1300,0.0348,0.0023,0.0019,0.9609
93.1400,0.0348,0.0023,0.0019,0.9609
93.1500,0.0348,0.0023,0.0019,0.9609
93.1600,0.0348,0.0023,0.0019,0.9609
93.1700,0.0348,0.0023,0.0019,0.9610
93.1800,0.0348,0.0023,0.0019,0.9610
93.1900,0.0348,0.0023,0.0019,0.9610
93.2000,0.0348,0.0023,0.0019,0.9610
93.2100,0.0348,0.0023,0.0019,0.9610
93.2200,0.0348,0.0023,0.0019,0.9610
93.2300,0.0348,0.0023,0.0019,0.9610
93.2400,0.0348,0.0023,0.0019,0.9610
93.2500,0.0348,0.0023,0.0019,0.9610
93.2600,0.0348,0.0023,0.0019,0.9610
93.2700,0.0348,0.0023,0.0019,0.9610
93.2800,0.0348,0.0023,0.0019,0.9610
93.2900,0.0348,0.0023,0.0019,0.9610
93.3000,0.0348,0.0023,0.0019,0.9610
93.3100,0.0348,0.0023,0.0019,0.9610
93.3200,0.0348,0.0023,0.0019,0.9610
93.3300,0.0348,0.0023,0.0019,0.9610
93.3400,0.0348,0.0023,0.0019,0.9610
93.3500,0.0348,0.0023,0.0019,0.9610
93.3600,0.0348,0.0023,0.0019,0.9610
93.3700,0.0348,0.0023,0.0019,0.9610
93.3800,0.0348,0.0023,0.0019,0.9611
93.3900,0.0348,0.0023,0.0019,0.9611
93.4000,0.0348,0.0023,0.0019,0.9611
93.4100,0.0348,0.0023,0.0019,0.9611
93.4200,0.0348,0.0023,0.0019,0.9611
93.4300,0.0348,0.0023,0.0019,0.9611
93.4400,0.0348,0.0023,0.0019,0.9611
93.4500,0.0348,0.0023,0.0019,0.9611
93.4600,0.0348,0.0023,0.0019,0.9611
93.4700,0.0347,0.0023,0.0019,0.9611
93.4800,0.0347,0.0023,0.0019,0.9611
93.4900,0.0347,0.0023,0.0019,0.9611
93.5000,0.0347,0.0023,0.0019,0.9611
93.5100,0.0347,0.0023,0.0019,0.9611
93.5200,0.0347,0.0023,0.0019,0.9611
93.5300,0.0347,0.0023,0.0019,0.9611
93.5400,0.0347,0.0023,0.0019,0.9611
93.5500,0.0347,0.0023,0.0019,0.9611
93.5600,0.0347,0.0023,0.0019,0.9611
93.5700,0.0347,0.0022,0.0019,0.9611
93.5800,0.0347,0.0022,0.0019,0.9612
93.5900,0.0347,0.0022,0.0019,0.9612
93.6000,0.0347,0.0022,0.0019,0.9612
93.6100,0.0347,0.0022,0.0019,0.9612
93.6200,0.0347,0.0022,0.0019,0.9612
93.6300,0.0347,0.0022,0.0019,0.9612
93.6400,0.0347,0.0022,0.0019,0.9612
93.6500,0.0347,0.0022,0.0019,0.9612
93.6600,0.0347,0.0022,0.0019,0.9612
93.6700,0.0347,0.0022,0.0019,0.9612
93.6800,0.0347,0.0022,0.0019,0.9612
93.6900,0.0347,0.0022,0.0019,0.9612
93.7000,0.0347,0.0022,0.0019,0.9612
93.7100,0.0347,0.0022,0.0018,0.9612
93.7200,0.0347,0.0022,0.0018,0.9612
93.7300,0.0347,0.0022,0.0018,0.9612
93.7400,0.0347,0.0022,0.0018,0.9612
93.7500,0.0347,0.0022,0.0018,0.9612
93.7600,0.0347,0.0022,0.0018,0.9612
93.7700,0.0347,0.0022,0.0018,0.9612
93.7800,0.0347,0.0022,0.0018,0.9612
93.7900,0.0347,0.0022,0.0018,0.9613
93.8000,0.0347,0.0022,0.0018,0.9613
93.8100,0.0347,0.0022,0.0018,0.9613
93.8200,0.0347,0.0022,0.0018,0.9613
93.8300,0.0347,0.0022,0.0018,0.9613
93.8400,0.0347,0.0022,0.0018,0.9613
93.8500,0.0347,0.0022,0.0018,0.9613
93.8600,0.0347,0.0022,0.0018,0.9613
93.8700,0.0347,0.0022,0.0018,0.9613
93.8800,0.0347,0.0022,0.0018,0.9613
93.8900,0.0347,0.0022,0.0018,0.9613
93.9000,0.0347,0.0022,0.0018,0.9613
93.9100,0.0347,0.0022,0.0018,0.9613
93.9200,0.0347,0.0022,0.0018,0.9613
93.9300,0.0347,0.0022,0.0018,0.9613
93.9400,0.0347,0.0022,0.0018,0.9613
93.9500,0.0347,0.0022,0.0018,0.9613
93.9600,0.0347,0.0022,0.0018,0.9613
93.9700,0.0347,0.0022,0.0018,0.9613
93.9800,0.0347,0.0022,0.0018,0.9613
93.9900,0.0347,0.0022,0.0018,0.9613
94.0000,0.0347,0.0022,0.0018,0.9613
94.0100,0.0347,0.0022,0.0018,0.9614
94.0200,0.0347,0.0022,0.0018,0.9614
94.0300,0.0347,0.0022,0.0018,0.9614
94.0400,0.0347,0.0022,0.0018,0.9614
94.0500,0.0347,0.0022,0.0018,0.9614
94.0600,0.0347,0.0022,0.0018,0.9614
94.0700,0.0347,0.0022,0.0018,0.9614
94.0800,0.0347,0.0022,0.0018,0.9614
94.0900,0.0347,0.0022,0.0018,0.9614
94.1000,0.0347,0.0022,0.0018,0.9614
94.1100,0.0347,0.0022,0.0018,0.9614
94.1200,0.0347,0.0022,0.0018,0.9614
94.1300,0.0347,0.0021,0.0018,0.9614
94.1400,0.0347,0.0021,0.0018,0.9614
94.1500,0.0346,0.0021,0.0018,0.9614
94.1600,0.0346,0.0021,0.0018,0.9614
94.1700,0.0346,0.0021,0.0018,0.9614
94.1800,0.0346,0.0021,0.0018,0.9614
94.1900,0.0346,0.0021,0.0018,0.9614
94.2000,0.0346,0.0021,0.0018,0.9614
94.2100,0.0346,0.0021,0.0018,0.9614
94.2200,0.0346,0.0021,0.0018,0.9615
94.2300,0.0346,0.0021,0.0018,0.9615
94.2400,0.0346,0.0021,0.0018,0.9615
94.2500,0.0346,0.0021,0.0018,0.9615
94.2600,0.0346,0.0021,0.0018,0.9615
94.2700,0.0346,0.0021,0.0018,0.9615
94.2800,0.0346,0.0021,0.0018,0.9615
94.2900,0.0346,0.0021,0.0018,0.9615
94.3000,0.0346,0.0021,0.0018,0.9615
94.3100,0.0346,0.0021,0.0018,0.9615
94.3200,0.0346,0.0021,0.0018,0.9615
94.3300,0.0346,0.0021,0.0018,0.9615
94.3400,0.0346,0.0021,0.0018,0.9615
94.3500,0.0346,0.0021,0.0018,0.9615
94.3600,0.0346,0.0021,0.0018,0.9615
94.3700,0.0346,0.0021,0.0018,0.9615
94.3800,0.0346,0.0021,0.0018,0.9615
94.3900,0.0346,0.0021,0.0018,0.9615
94.4000,0.0346,0.0021,0.0018,0.9615
94.4100,0.0346,0.0021,0.0017,0.9615
94.4200,0.0346,0.0021,0.0017,0.9615
94.4300,0.0346,0.0021,0.0017,0.9615
94.4400,0.0346,0.0021,0.0017,0.9616
94.4500,0.0346,0.0021,0.0017,0.9616
94.4600,0.0346,0.0021,0.0017,0.9616
94.4700,0.0346,0.0021,0.0017,0.9616
94.4800,0.0346,0.0021,0.0017,0.9616
94.4900,0.0346,0.0021,0.0017,0.9616
94.5000,0.0346,0.0021,0.0017,0.9616
94.5100,0.0346,0.0021,0.0017,0.9616
94.5200,0.0346,0.0021,0.0017,0.9616
94.5300,0.0346,0.0021,0.0017,0.9616
94.5400,0.0346,0.0021,0.0017,0.9616
94.5500,0.0346,0.0021,0.0017,0.9616
94.5600,0.0346,0.0021,0.0017,0.9616
94.5700,0.0346,0.0021,0.0017,0.9616
94.5800,0.0346,0.0021,0.0017,0.9616
94.5900,0.0346,0.0021,0.0017,0.9616
94.6000,0.0346,0.0021,0.0017,0.9616
94.6100,0.0346,0.0021,0.0017,0.9616
94.6200,0.0346,0.0021,0.0017,0.9616
94.6300,0.0346,0.0021,0.0017,0.9616
94.6400,0.0346,0.0021,0.0017,0.9616
94.6500,0.0346,0.0021,0.0017,0.9616
94.6600,0.0346,0.0021,0.0017,0.9616
94.6700,0.0346,0.0021,0.0017,0.9617
94.6800,0.0346,0.0021,0.0017,0.9617
94.6900,0.0346,0.0021,0.0017,0.9617
94.7000,0.0346,0.0021,0.0017,0.9617
94.7100,0.0346,0.0021,0.0017,0.9617
94.7200,0.0346,0.0020,0.0017,0.9617
94.7300,0.0346,0.0020,0.0017,0.9617
94.7400,0.0346,0.0020,0.0017,0.9617
94.7500,0.0346,0.0020,0.0017,0.9617
94.7600,0.0346,0.0020,0.0017,0.9617
94.7700,0.0346,0.0020,0.0017,0.9617
94.7800,0.0346,0.0020,0.0017,0.9617
94.7900,0.0346,0.0020,0.0017,0.9617
94.8000,0.0346,0.0020,0.0017,0.9617
94.8100,0.0346,0.0020,0.0017,0.9617
94.8200,0.0346,0.0020,0.0017,0.9617
94.8300,0.0346,0.0020,0.0017,0.9617
94.8400,0.0346,0.0020,0.0017,0.9617
94.8500,0.0345,0.0020,0.0017,0.9617
94.8600,0.0345,0.0020,0.0017,0.9617
94.8700,0.0345,0.0020,0.0017,0.9617
94.8800,0.0345,0.0020,0.0017,0.9617
94.8900,0.0345,0.0020,0.0017,0.9618
94.9000,0.0345,0.0020,0.0017,0.9618
94.9100,0.0345,0.0020,0.0017,0.9618
94.9200,0.0345,0.0020,0.0017,0.9618
94.9300,0.0345,0.0020,0.0017,0.9618
94.9400,0.0345,0.0020,0.0017,0.9618
94.9500,0.0345,0.0020,0.0017,0.9618
94.9600,0.0345,0.0020,0.0017,0.9618
94.9700,0.0345,0.0020,0.0017,0.9618
94.9800,0.0345,0.0020,0.0017,0.9618
94.9900,0.0345,0.0020,0.0017,0.9618
95.0000,0.0345,0.0020,0.0017,0.9618
95.0100,0.0345,0.0020,0.0017,0.9618
95.0200,0.0345,0.0020,0.0017,0.9618
95.0300,0.0345,0.0020,0.0017,0.9618
95.0400,0.0345,0.0020,0.0017,0.9618
95.0500,0.0345,0.0020,0.0017,0.9618
95.0600,0.0345,0.0020,0.0017,0.9618
95.0700,0.0345,0.0020,0.0017,0.9618
95.0800,0.0345,0.0020,0.0017,0.9618
95.0900,0.0345,0.0020,0.0017,0.9618
95.1000,0.0345,0.0020,0.0017,0.9618
95.1100,0.0345,0.0020,0.0017,0.9618
95.1200,0.0345,0.0020,0.0017,0.9619
95.1300,0.0345,0.0020,0.0017,0.9619
95.1400,0.0345,0.0020,0.0017,0.9619
95.1500,0.0345,0.0020,0.0016,0.9619
95.1600,0.0345,0.0020,0.0016,0.9619
95.1700,0.0345,0.0020,0.0016,0.9619
95.1800,0.0345,0.0020,0.0016,0.9619
95.1900,0.0345,0.0020,0.0016,0.9619
95.2000,0.0345,0.0020,0.0016,0.9619
95.2100,0.0345,0.0020,0.0016,0.9619
95.2200,0.0345,0.0020,0.0016,0.9619
95.2300,0.0345,0.0020,0.0016,0.9619
95.2400,0.0345,0.0020,0.0016,0.9619
95.2500,0.0345,0.0020,0.0016,0.9619
95.2600,0.0345,0.0020,0.0016,0.9619
95.2700,0.0345,0.0020,0.0016,0.9619
95.2800,0.0345,0.0020,0.0016,0.9619
95.2900,0.0345,0.0020,0.0016,0.9619
95.3000,0.0345,0.0020,0.0016,0.9619
95.3100,0.0345,0.0020,0.0016,0.9619
95.3200,0.0345,0.0020,0.0016,0.9619
95.3300,0.0345,0.0020,0.0016,0.9619
95.3400,0.0345,0.0019,0.0016,0.9619
95.3500,0.0345,0.0019,0.0016,0.9620
95.3600,0.0345,0.0019,0.0016,0.9620
95.3700,0.0345,0.0019,0.0016,0.9620
95.3800,0.0345,0.0019,0.0016,0.9620
95.3900,0.0345,0.0019,0.0016,0.9620
95.4000,0.0345,0.0019,0.0016,0.9620
95.4100,0.0345,0.0019,0.0016,0.9620
95.4200,0.0345,0.0019,0.0016,0.9620
95.4300,0.0345,0.0019,0.0016,0.9620
95.4400,0.0345,0.0019,0.0016,0.9620
95.4500,0.0345,0.0019,0.0016,0.9620
95.4600,0.0345,0.0019,0.0016,0.9620
95.4700,0.0345,0.0019,0.0016,0.9620
95.4800,0.0345,0.0019,0.0016,0.9620
95.4900,0.0345,0.0019,0.0016,0.9620
95.5000,0.0345,0.0019,0.0016,0.9620
95.5100,0.0345,0.0019,0.0016,0.9620
95.5200,0.0345,0.0019,0.0016,0.9620
95.5300,0.0345,0.0019,0.0016,0.9620
95.5400,0.0345,0.0019,0.0016,0.9620
95.5500,0.0344,0.0019,0.0016,0.9620
95.5600,0.0344,0.0019,0.0016,0.9620
95.5700,0.0344,0.0019,0.0016,0.9620
95.5800,0.0344,0.0019,0.0016,0.9620
95.5900,0.0344,0.0019,0.0016,0.9621
95.6000,0.0344,0.0019,0.0016,0.9621
95.6100,0.0344,0.0019,0.0016,0.9621
95.6200,0.0344,0.0019,0.0016,0.9621
95.6300,0.0344,0.0019,0.0016,0.9621
95.6400,0.0344,0.0019,0.0016,0.9621
95.6500,0.0344,0.0019,0.0016,0.9621
95.6600,0.0344,0.0019,0.0016,0.9621
95.6700,0.0344,0.0019,0.0016,0.9621
95.6800,0.0344,0.0019,0.0016,0.9621
95.6900,0.0344,0.0019,0.0016,0.9621
95.7000,0.0344,0.0019,0.0016,0.9621
95.7100,0.0344,0.0019,0.0016,0.9621
95.7200,0.0344,0.0019,0.0016,0.9621
95.7300,0.0344,0.0019,0.0016,0.9621
95.7400,0.0344,0.0019,0.0016,0.9621
95.7500,0.0344,0.0019,0.0016,0.9621
95.7600,0.0344,0.0019,0.0016,0.9621
95.7700,0.0344,0.0019,0.0016,0.9621
95.7800,0.0344,0.0019,0.0016,0.9621
95.7900,0.0344,0.0019,0.0016,0.9621
95.8000,0.0344,0.0019,0.0016,0.9621
95.8100,0.0344,0.0019,0.0016,0.9621
95.8200,0.0344,0.0019,0.0016,0.9621
95.8300,0.0344,0.0019,0.0016,0.9622
95.8400,0.0344,0.0019,0.0016,0.9622
95.8500,0.0344,0.0019,0.0016,0.9622
95.8600,0.0344,0.0019,0.0016,0.9622
95.8700,0.0344,0.0019,0.0016,0.9622
95.8800,0.0344,0.0019,0.0016,0.9622
95.8900,0.0344,0.0019,0.0016,0.9622
95.9000,0.0344,0.0019,0.0016,0.9622
95.9100,0.0344,0.0019,0.0016,0.9622
95.9200,0.0344,0.0019,0.0016,0.9622
95.9300,0.0344,0.0019,0.0015,0.9622
95.9400,0.0344,0.0019,0.0015,0.9622
95.9500,0.0344,0.0019,0.0015,0.9622
95.9600,0.0344,0.0019,0.0015,0.9622
95.9700,0.0344,0.0019,0.0015,0.9622
95.9800,0.0344,0.0019,0.0015,0.9622
95.9900,0.0344,0.0018,0.0015,0.9622
96.0000,0.0344,0.0018,0.0015,0.9622
96.0100,0.0344,0.0018,0.0015,0.9622
96.0200,0.0344,0.0018,0.0015,0.9622
96.0300,0.0344,0.0018,0.0015,0.9622
96.0400,0.0344,0.0018,0.0015,0.9622
96.0500,0.0344,0.0018,0.0015,0.9622
96.0600,0.0344,0.0018,0.0015,0.9622
96.0700,0.0344,0.0018,0.0015,0.9623
96.0800,0.0344,0.0018,0.0015,0.9623
96.0900,0.0344,0.0018,0.0015,0.9623
96.1000,0.0344,0.0018,0.0015,0.9623
96.1100,0.0344,0.0018,0.0015,0.9623
96.1200,0.0344,0.0018,0.0015,0.9623
96.1300,0.0344,0.0018,0.0015,0.9623
96.1400,0.0344,0.0018,0.0015,0.9623
96.1500,0.0344,0.0018,0.0015,0.9623
96.1600,0.0344,0.0018,0.0015,0.9623
96.1700,0.0344,0.0018,0.0015,0.9623
96.1800,0.0344,0.0018,0.0015,0.9623
96.1900,0.0344,0.0018,0.0015,0.9623
96.2000,0.0344,0.0018,0.0015,0.9623
96.2100,0.0344,0.0018,0.0015,0.9623
96.2200,0.0344,0.0018,0.0015,0.9623
96.2300,0.0344,0.0018,0.0015,0.9623
96.2400,0.0344,0.0018,0.0015,0.9623
96.2500,0.0344,0.0018,0.0015,0.9623
96.2600,0.0344,0.0018,0.0015,0.9623
96.2700,0.0343,0.0018,0.0015,0.9623
96.2800,0.0343,0.0018,0.0015,0.9623
96.2900,0.0343,0.0018,0.0015,0.9623
96.3000,0.0343,0.0018,0.0015,0.9623
96.3100,0.0343,0.0018,0.0015,0.9624
96.3200,0.0343,0.0018,0.0015,0.9624
96.3300,0.0343,0.0018,0.0015,0.9624
96.3400,0.0343,0.0018,0.0015,0.9624
96.3500,0.0343,0.0018,0.0015,0.9624
96.3600,0.0343,0.0018,0.0015,0.9624
96.3700,0.0343,0.0018,0.0015,0.9624
96.3800,0.0343,0.0018,0.0015,0.9624
96.3900,0.0343,0.0018,0.0015,0.9624
96.4000,0.0343,0.0018,0.0015,0.9624
96.4100,0.0343,0.0018,0.0015,0.9624
96.4200,0.0343,0.0018,0.0015,0.9624
96.4300,0.0343,0.0018,0.0015,0.9624
96.4400,0.0343,0.0018,0.0015,0.9624
96.4500,0.0343,0.0018,0.0015,0.9624
96.4600,0.0343,0.0018,0.0015,0.9624
96.4700,0.0343,0.0018,0.0015,0.9624
96.4800,0.0343,0.0018,0.0015,0.9624
96.4900,0.0343,0.0018,0.0015,0.9624
96.5000,0.0343,0.0018,0.0015,0.9624
96.5100,0.0343,0.0018,0.0015,0.9624
96.5200,0.0343,0.0018,0.0015,0.9624
96.5300,0.0343,0.0018,0.0015,0.9624
96.5400,0.0343,0.0018,0.0015,0.9624
96.5500,0.0343,0.0018,0.0015,0.9624
96.5600,0.0343,0.0018,0.0015,0.9625
96.5700,0.0343,0.0018,0.0015,0.9625
96.5800,0.0343,0.0018,0.0015,0.9625
96.5900,0.0343,0.0018,0.0015,0.9625
96.6000,0.0343,0.0018,0.0015,0.9625
96.6100,0.0343,0.0018,0.0015,0.9625
96.6200,0.0343,0.0018,0.0015,0.9625
96.6300,0.0343,0.0018,0.0015,0.9625
96.6400,0.0343,0.0018,0.0015,0.9625
96.6500,0.0343,0.0018,0.0015,0.9625
96.6600,0.0343,0.0018,0.0015,0.9625
96.6700,0.0343,0.0018,0.0015,0.9625
96.6800,0.0343,0.0017,0.0015,0.9625
96.6900,0.0343,0.0017,0.0015,0.9625
96.7000,0.0343,0.0017,0.0015,0.9625
96.7100,0.0343,0.0017,0.0015,0.9625
96.7200,0.0343,0.0017,0.0015,0.9625
96.7300,0.0343,0.0017,0.0015,0.9625
96.7400,0.0343,0.0017,0.0015,0.9625
96.7500,0.0343,0.0017,0.0015,0.9625
96.7600,0.0343,0.0017,0.0014,0.9625
96.7700,0.0343,0.0017,0.0014,0.9625
96.7800,0.0343,0.0017,0.0014,0.9625
96.7900,0.0343,0.0017,0.0014,0.9625
96.8000,0.0343,0.0017,0.0014,0.9625
96.8100,0.0343,0.0017,0.0014,0.9625
96.8200,0.0343,0.0017,0.0014,0.9626
96.8300,0.0343,0.0017,0.0014,0.9626
96.8400,0.0343,0.0017,0.0014,0.9626
96.8500,0.0343,0.0017,0.0014,0.9626
96.8600,0.0343,0.0017,0.0014,0.9626
96.8700,0.0343,0.0017,0.0014,0.9626
96.8800,0.0343,0.0017,0.0014,0.9626
96.8900,0.0343,0.0017,0.0014,0.9626
96.9000,0.0343,0.0017,0.0014,0.9626
96.9100,0.0343,0.0017,0.0014,0.9626
96.9200,0.0343,0.0017,0.0014,0.9626
96.9300,0.0343,0.0017,0.0014,0.9626
96.9400,0.0343,0.0017,0.0014,0.9626
96.9500,0.0343,0.0017,0.0014,0.9626
96.9600,0.0343,0.0017,0.0014,0.9626
96.9700,0.0343,0.0017,0.0014,0.9626
96.9800,0.0343,0.0017,0.0014,0.9626
96.9900,0.0343,0.0017,0.0014,0.9626
97.0000,0.0342,0.0017,0.0014,0.9626
97.0100,0.0342,0.0017,0.0014,0.9626
97.0200,0.0342,0.0017,0.0014,0.9626
97.0300,0.0342,0.0017,0.0014,0.9626
97.0400,0.0342,0.0017,0.0014,0.9626
97.0500,0.0342,0.0017,0.0014,0.9626
97.0600,0.0342,0.0017,0.0014,0.9626
97.0700,0.0342,0.0017,0.0014,0.9627
97.0800,0.0342,0.0017,0.0014,0.9627
97.0900,0.0342,0.0017,0.0014,0.9627
97.1000,0.0342,0.0017,0.0014,0.9627
97.1100,0.0342,0.0017,0.0014,0.9627
97.1200,0.0342,0.0017,0.0014,0.9627
97.1300,0.0342,0.0017,0.0014,0.9627
97.1400,0.0342,0.0017,0.0014,0.9627
97.1500,0.0342,0.0017,0.0014,0.9627
97.1600,0.0342,0.0017,0.0014,0.9627
97.1700,0.0342,0.0017,0.0014,0.9627
97.1800,0.0342,0.0017,0.0014,0.9627
97.1900,0.0342,0.0017,0.0014,0.9627
97.2000,0.0342,0.0017,0.0014,0.9627
97.2100,0.0342,0.0017,0.0014,0.9627
97.2200,0.0342,0.0017,0.0014,0.9627
97.2300,0.0342,0.0017,0.0014,0.9627
97.2400,0.0342,0.0017,0.0014,0.9627
97.2500,0.0342,0.0017,0.0014,0.9627
97.2600,0.0342,0.0017,0.0014,0.9627
97.2700,0.0342,0.0017,0.0014,0.9627
97.2800,0.0342,0.0017,0.0014,0.9627
97.2900,0.0342,0.0017,0.0014,0.9627
97.3000,0.0342,0.0017,0.0014,0.9627
97.3100,0.0342,0.0017,0.0014,0.9627
97.3200,0.0342,0.0017,0.0014,0.9627
97.3300,0.0342,0.0017,0.0014,0.9628
97.3400,0.0342,0.0017,0.0014,0.9628
97.3500,0.0342,0.0017,0.0014,0.9628
97.3600,0.0342,0.0017,0.0014,0.9628
97.3700,0.0342,0.0017,0.0014,0.9628
97.3800,0.0342,0.0017,0.0014,0.9628
97.3900,0.0342,0.0017,0.0014,0.9628
97.4000,0.0342,0.0017,0.0014,0.9628
97.4100,0.0342,0.0016,0.0014,0.9628
97.4200,0.0342,0.0016,0.0014,0.9628
97.4300,0.0342,0.0016,0.0014,0.9628
97.4400,0.0342,0.0016,0.0014,0.9628
97.4500,0.0342,0.0016,0.0014,0.9628
97.4600,0.0342,0.0016,0.0014,0.9628
97.4700,0.0342,0.0016,0.0014,0.9628
97.4800,0.0342,0.0016,0.0014,0.9628
97.4900,0.0342,0.0016,0.0014,0.9628
97.5000,0.0342,0.0016,0.0014,0.9628
97.5100,0.0342,0.0016,0.0014,0.9628
97.5200,0.0342,0.0016,0.0014,0.9628
97.5300,0.0342,0.0016,0.0014,0.9628
97.5400,0.0342,0.0016,0.0014,0.9628
97.5500,0.0342,0.0016,0.0014,0.9628
97.5600,0.0342,0.0016,0.0014,0.9628
97.5700,0.0342,0.0016,0.0014,0.9628
97.5800,0.0342,0.0016,0.0014,0.9628
97.5900,0.0342,0.0016,0.0014,0.9628
97.6000,0.0342,0.0016,0.0014,0.9629
97.6100,0.0342,0.0016,0.0014,0.9629
97.6200,0.0342,0.0016,0.0014,0.9629
97.6300,0.0342,0.0016,0.0014,0.9629
97.6400,0.0342,0.0016,0.0014,0.9629
97.6500,0.0342,0.0016,0.0013,0.9629
97.6600,0.0342,0.0016,0.0013,0.9629
97.6700,0.0342,0.0016,0.0013,0.9629
97.6800,0.0342,0.0016,0.0013,0.9629
97.6900,0.0342,0.0016,0.0013,0.9629
97.7000,0.0342,0.0016,0.0013,0.9629
97.7100,0.0342,0.0016,0.0013,0.9629
97.7200,0.0342,0.0016,0.0013,0.9629
97.7300,0.0342,0.0016,0.0013,0.9629
97.7400,0.0342,0.0016,0.0013,0.9629
97.7500,0.0341,0.0016,0.0013,0.9629
97.7600,0.0341,0.0016,0.0013,0.9629
97.7700,0.0341,0.0016,0.0013,0.9629
97.7800,0.0341,0.0016,0.0013,0.9629
97.7900,0.0341,0.0016,0.0013,0.9629
97.8000,0.0341,0.0016,0.0013,0.9629
97.8100,0.0341,0.0016,0.0013,0.9629
97.8200,0.0341,0.0016,0.0013,0.9629
97.8300,0.0341,0.0016,0.0013,0.9629
97.8400,0.0341,0.0016,0.0013,0.9629
97.8500,0.0341,0.0016,0.0013,0.9629
97.8600,0.0341,0.0016,0.0013,0.9629
97.8700,0.0341,0.0016,0.0013,0.9630
97.8800,0.0341,0.0016,0.0013,0.9630
97.8900,0.0341,0.0016,0.0013,0.9630
97.9000,0.0341,0.0016,0.0013,0.9630
97.9100,0.0341,0.0016,0.0013,0.9630
97.9200,0.0341,0.0016,0.0013,0.9630
97.9300,0.0341,0.0016,0.0013,0.9630
97.9400,0.0341,0.0016,0.0013,0.9630
97.9500,0.0341,0.0016,0.0013,0.9630
97.9600,0.0341,0.0016,0.0013,0.9630
97.9700,0.0341,0.0016,0.0013,0.9630
97.9800,0.0341,0.0016,0.0013,0.9630
97.9900,0.0341,0.0016,0.0013,0.9630
98.0000,0.0341,0.0016,0.0013,0.9630
98.0100,0.0341,0.0016,0.0013,0.9630
98.0200,0.0341,0.0016,0.0013,0.9630
98.0300,0.0341,0.0016,0.0013,0.9630
98.0400,0.0341,0.0016,0.0013,0.9630
98.0500,0.0341,0.0016,0.0013,0.9630
98.0600,0.0341,0.0016,0.0013,0.9630
98.0700,0.0341,0.0016,0.0013,0.9630
98.0800,0.0341,0.0016,0.0013,0.9630
98.0900,0.0341,0.0016,0.0013,0.9630
98.1000,0.0341,0.0016,0.0013,0.9630
98.1100,0.0341,0.0016,0.0013,0.9630
98.1200,0.0341,0.0016,0.0013,0.9630
98.1300,0.0341,0.0016,0.0013,0.9630
98.1400,0.0341,0.0016,0.0013,0.9631
98.1500,0.0341,0.0016,0.0013,0.9631
98.1600,0.0341,0.0016,0.0013,0.9631
98.1700,0.0341,0.0016,0.0013,0.9631
98.1800,0.0341,0.0015,0.0013,0.9631
98.1900,0.0341,0.0015,0.0013,0.9631
98.2000,0.0341,0.0015,0.0013,0.9631
