Time,Susceptible,Exposed,Infectious,Recovered,Total Infected
44.55,8228.18,1022.65,554.37,194.81,1577.02
44.56,8225.89,1023.91,555.12,195.08,1579.02
44.57,8223.61,1025.17,555.86,195.36,1581.03
44.58,8221.33,1026.43,556.61,195.64,1583.03
44.59,8219.04,1027.69,557.36,195.92,1585.04
44.60,8216.75,1028.95,558.11,196.20,1587.06
44.61,8214.45,1030.21,558.86,196.48,1589.07
44.62,8212.16,1031.48,559.61,196.76,1591.09
44.63,8209.86,1032.75,560.36,197.03,1593.10
44.64,8207.56,1034.01,561.11,197.32,1595.12
44.65,8205.26,1035.28,561.86,197.60,1597.15
44.66,8202.95,1036.55,562.62,197.88,1599.17
44.67,8200.65,1037.82,563.37,198.16,1601.20
44.68,8198.34,1039.09,564.13,198.44,1603.22
44.69,8196.02,1040.37,564.89,198.72,1605.26
44.70,8193.71,1041.64,565.65,199.00,1607.29
44.71,8191.39,1042.92,566.40,199.29,1609.32
44.72,8189.07,1044.20,567.16,199.57,1611.36
44.73,8186.75,1045.47,567.92,199.85,1613.40
44.74,8184.42,1046.75,568.69,200.14,1615.44
44.75,8182.10,1048.03,569.45,200.42,1617.48
44.76,8179.77,1049.31,570.21,200.71,1619.53
44.77,8177.44,1050.60,570.98,200.99,1621.57
44.78,8175.10,1051.88,571.74,201.28,1623.62
44.79,8172.76,1053.17,572.51,201.56,1625.67
44.80,8170.42,1054.45,573.27,201.85,1627.73
44.81,8168.08,1055.74,574.04,202.14,1629.78
44.82,8165.74,1057.03,574.81,202.42,1631.84
44.83,8163.39,1058.32,575.58,202.71,1633.90
44.84,8161.04,1059.61,576.35,203.00,1635.96
44.85,8158.69,1060.90,577.12,203.29,1638.02
44.86,8156.34,1062.20,577.89,203.58,1640.09
44.87,8153.98,1063.49,578.67,203.86,1642.16
44.88,8151.62,1064.79,579.44,204.15,1644.23
44.89,8149.26,1066.08,580.22,204.44,1646.30
44.90,8146.89,1067.38,580.99,204.73,1648.37
44.91,8144.53,1068.68,581.77,205.02,1650.45
44.92,8142.16,1069.98,582.55,205.31,1652.53
44.93,8139.79,1071.28,583.33,205.61,1654.61
44.94,8137.41,1072.58,584.11,205.90,1656.69
44.95,8135.04,1073.89,584.89,206.19,1658.77
44.96,8132.66,1075.19,585.67,206.48,1660.86
44.97,8130.27,1076.50,586.45,206.77,1662.95
44.98,8127.89,1077.81,587.23,207.07,1665.04
44.99,8125.50,1079.12,588.02,207.36,1667.13
45.00,8123.12,1080.43,588.80,207.66,1669.23
45.01,8120.72,1081.74,589.59,207.95,1671.33
45.02,8118.33,1083.05,590.38,208.24,1673.42
45.03,8115.93,1084.36,591.16,208.54,1675.53
45.04,8113.53,1085.68,591.95,208.84,1677.63
45.05,8111.13,1086.99,592.74,209.13,1679.73
45.06,8108.73,1088.31,593.53,209.43,1681.84
45.07,8106.32,1089.63,594.32,209.72,1683.95
45.08,8103.91,1090.95,595.12,210.02,1686.06
45.09,8101.50,1092.27,595.91,210.32,1688.18
45.10,8099.09,1093.59,596.70,210.62,1690.29
45.11,8096.67,1094.91,597.50,210.92,1692.41
45.12,8094.25,1096.24,598.30,211.21,1694.53
45.13,8091.83,1097.56,599.09,211.51,1696.65
45.14,8089.41,1098.89,599.89,211.81,1698.78
45.15,8086.98,1100.22,600.69,212.11,1700.90
45.16,8084.55,1101.54,601.49,212.41,1703.03
45.17,8082.12,1102.87,602.29,212.71,1705.16
45.18,8079.69,1104.20,603.09,213.02,1707.30
45.19,8077.25,1105.54,603.89,213.32,1709.43
45.20,8074.81,1106.87,604.70,213.62,1711.57
45.21,8072.37,1108.20,605.50,213.92,1713.71
45.22,8069.93,1109.54,606.31,214.22,1715.85
45.23,8067.48,1110.88,607.11,214.53,1717.99
45.24,8065.03,1112.22,607.92,214.83,1720.14
45.25,8062.58,1113.55,608.73,215.13,1722.28
45.26,8060.13,1114.90,609.54,215.44,1724.43
45.27,8057.67,1116.24,610.35,215.74,1726.59
45.28,8055.21,1117.58,611.16,216.05,1728.74
45.29,8052.75,1118.92,611.97,216.35,1730.90
45.30,8050.29,1120.27,612.79,216.66,1733.05
45.31,8047.82,1121.61,613.60,216.97,1735.21
45.32,8045.35,1122.96,614.41,217.27,1737.38
45.33,8042.88,1124.31,615.23,217.58,1739.54
45.34,8040.40,1125.66,616.05,217.89,1741.71
45.35,8037.93,1127.01,616.86,218.20,1743.88
45.36,8035.45,1128.36,617.68,218.51,1746.05
45.37,8032.97,1129.72,618.50,218.81,1748.22
45.38,8030.48,1131.07,619.32,219.12,1750.39
45.39,8028.00,1132.43,620.14,219.43,1752.57
45.40,8025.51,1133.78,620.97,219.74,1754.75
45.41,8023.01,1135.14,621.79,220.05,1756.93
45.42,8020.52,1136.50,622.61,220.36,1759.12
45.43,8018.02,1137.86,623.44,220.68,1761.30
45.44,8015.52,1139.22,624.27,220.99,1763.49
45.45,8013.02,1140.59,625.09,221.30,1765.68
45.46,8010.52,1141.95,625.92,221.61,1767.87
45.47,8008.01,1143.31,626.75,221.92,1770.06
45.48,8005.50,1144.68,627.58,222.24,1772.26
45.49,8002.99,1146.05,628.41,222.55,1774.46
45.50,8000.47,1147.42,629.24,222.87,1776.66
45.51,7997.96,1148.79,630.08,223.18,1778.86
45.52,7995.44,1150.16,630.91,223.50,1781.07
45.53,7992.92,1151.53,631.74,223.81,1783.27
45.54,7990.39,1152.90,632.58,224.13,1785.48
45.55,7987.86,1154.28,633.42,224.44,1787.69
45.56,7985.33,1155.65,634.25,224.76,1789.91
45.57,7982.80,1157.03,635.09,225.08,1792.12
45.58,7980.27,1158.41,635.93,225.39,1794.34
45.59,7977.73,1159.79,636.77,225.71,1796.56
45.60,7975.19,1161.17,637.61,226.03,1798.78
45.61,7972.65,1162.55,638.46,226.35,1801.00
45.62,7970.10,1163.93,639.30,226.67,1803.23
45.63,7967.55,1165.31,640.14,226.99,1805.46
45.64,7965.00,1166.70,640.99,227.31,1807.69
45.65,7962.45,1168.08,641.83,227.63,1809.92
45.66,7959.90,1169.47,642.68,227.95,1812.15
45.67,7957.34,1170.86,643.53,228.27,1814.39
45.68,7954.78,1172.25,644.38,228.59,1816.63
45.69,7952.21,1173.64,645.23,228.92,1818.87
45.70,7949.65,1175.03,646.08,229.24,1821.11
45.71,7947.08,1176.43,646.93,229.56,1823.36
45.72,7944.51,1177.82,647.79,229.88,1825.60
45.73,7941.94,1179.22,648.64,230.21,1827.85
45.74,7939.36,1180.61,649.49,230.53,1830.11
45.75,7936.78,1182.01,650.35,230.86,1832.36
45.76,7934.20,1183.41,651.21,231.18,1834.61
45.77,7931.62,1184.81,652.06,231.51,1836.87
45.78,7929.03,1186.21,652.92,231.83,1839.13
45.79,7926.44,1187.61,653.78,232.16,1841.39
45.80,7923.85,1189.02,654.64,232.49,1843.66
45.81,7921.26,1190.42,655.51,232.82,1845.93
45.82,7918.66,1191.83,656.37,233.14,1848.19
45.83,7916.06,1193.23,657.23,233.47,1850.46
45.84,7913.46,1194.64,658.10,233.80,1852.74
45.85,7910.86,1196.05,658.96,234.13,1855.01
45.86,7908.25,1197.46,659.83,234.46,1857.29
45.87,7905.64,1198.87,660.70,234.79,1859.57
45.88,7903.03,1200.28,661.56,235.12,1861.85
45.89,7900.42,1201.70,662.43,235.45,1864.13
45.90,7897.80,1203.11,663.30,235.78,1866.42
45.91,7895.18,1204.53,664.18,236.11,1868.71
45.92,7892.56,1205.95,665.05,236.44,1871.00
45.93,7889.94,1207.37,665.92,236.78,1873.29
45.94,7887.31,1208.79,666.80,237.11,1875.58
45.95,7884.68,1210.21,667.67,237.44,1877.88
45.96,7882.05,1211.63,668.55,237.78,1880.18
45.97,7879.41,1213.05,669.43,238.11,1882.48
45.98,7876.77,1214.48,670.30,238.45,1884.78
45.99,7874.13,1215.90,671.18,238.78,1887.08
46.00,7871.49,1217.33,672.06,239.12,1889.39
46.01,7868.85,1218.76,672.94,239.45,1891.70
46.02,7866.20,1220.18,673.83,239.79,1894.01
46.03,7863.55,1221.61,674.71,240.13,1896.32
46.04,7860.90,1223.05,675.59,240.46,1898.64
46.05,7858.24,1224.48,676.48,240.80,1900.96
46.06,7855.58,1225.91,677.37,241.14,1903.28
46.07,7852.92,1227.35,678.25,241.48,1905.60
46.08,7850.26,1228.78,679.14,241.82,1907.92
46.09,7847.59,1230.22,680.03,242.16,1910.25
46.10,7844.93,1231.66,680.92,242.50,1912.58
46.11,7842.25,1233.10,681.81,242.84,1914.91
46.12,7839.58,1234.54,682.70,243.18,1917.24
46.13,7836.91,1235.98,683.60,243.52,1919.58
46.14,7834.23,1237.42,684.49,243.86,1921.91
46.15,7831.55,1238.86,685.39,244.20,1924.25
46.16,7828.86,1240.31,686.28,244.55,1926.59
46.17,7826.17,1241.76,687.18,244.89,1928.94
46.18,7823.49,1243.20,688.08,245.23,1931.28
46.19,7820.79,1244.65,688.98,245.58,1933.63
46.20,7818.10,1246.10,689.88,245.92,1935.98
46.21,7815.40,1247.55,690.78,246.27,1938.33
46.22,7812.70,1249.00,691.68,246.61,1940.68
46.23,7810.00,1250.46,692.58,246.96,1943.04
46.24,7807.30,1251.91,693.49,247.30,1945.40
46.25,7804.59,1253.37,694.39,247.65,1947.76
46.26,7801.88,1254.82,695.30,248.00,1950.12
46.27,7799.17,1256.28,696.21,248.35,1952.49
46.28,7796.45,1257.74,697.11,248.69,1954.85
46.29,7793.74,1259.20,698.02,249.04,1957.22
46.30,7791.02,1260.66,698.93,249.39,1959.59
46.31,7788.29,1262.12,699.85,249.74,1961.97
46.32,7785.57,1263.58,700.76,250.09,1964.34
46.33,7782.84,1265.05,701.67,250.44,1966.72
46.34,7780.11,1266.51,702.59,250.79,1969.10
46.35,7777.38,1267.98,703.50,251.14,1971.48
46.36,7774.64,1269.45,704.42,251.50,1973.86
46.37,7771.90,1270.92,705.33,251.85,1976.25
46.38,7769.16,1272.39,706.25,252.20,1978.64
46.39,7766.42,1273.86,707.17,252.55,1981.03
46.40,7763.67,1275.33,708.09,252.91,1983.42
46.41,7760.92,1276.80,709.01,253.26,1985.82
46.42,7758.17,1278.28,709.94,253.62,1988.21
46.43,7755.42,1279.75,710.86,253.97,1990.61
46.44,7752.66,1281.23,711.78,254.33,1993.01
46.45,7749.90,1282.71,712.71,254.68,1995.42
46.46,7747.14,1284.19,713.63,255.04,1997.82
46.47,7744.38,1285.67,714.56,255.39,2000.23
46.48,7741.61,1287.15,715.49,255.75,2002.64
46.49,7738.84,1288.63,716.42,256.11,2005.05
46.50,7736.07,1290.11,717.35,256.47,2007.46
46.51,7733.29,1291.60,718.28,256.83,2009.88
46.52,7730.52,1293.08,719.21,257.19,2012.30
46.53,7727.74,1294.57,720.15,257.55,2014.72
46.54,7724.95,1296.06,721.08,257.91,2017.14
46.55,7722.17,1297.55,722.02,258.27,2019.57
46.56,7719.38,1299.04,722.95,258.63,2021.99
46.57,7716.59,1300.53,723.89,258.99,2024.42
46.58,7713.80,1302.02,724.83,259.35,2026.85
46.59,7711.00,1303.52,725.77,259.71,2029.29
46.60,7708.20,1305.01,726.71,260.08,2031.72
46.61,7705.40,1306.51,727.65,260.44,2034.16
46.62,7702.60,1308.00,728.59,260.80,2036.60
46.63,7699.79,1309.50,729.54,261.17,2039.04
46.64,7696.98,1311.00,730.48,261.53,2041.48
46.65,7694.17,1312.50,731.43,261.90,2043.93
46.66,7691.36,1314.00,732.38,262.26,2046.38
46.67,7688.54,1315.50,733.32,262.63,2048.83
46.68,7685.72,1317.01,734.27,263.00,2051.28
46.69,7682.90,1318.51,735.22,263.36,2053.74
46.70,7680.08,1320.02,736.17,263.73,2056.19
46.71,7677.25,1321.53,737.13,264.10,2058.65
46.72,7674.42,1323.03,738.08,264.47,2061.11
46.73,7671.59,1324.54,739.03,264.84,2063.57
46.74,7668.75,1326.05,739.99,265.21,2066.04
46.75,7665.92,1327.56,740.94,265.58,2068.51
46.76,7663.08,1329.08,741.90,265.95,2070.98
46.77,7660.23,1330.59,742.86,266.32,2073.45
46.78,7657.39,1332.11,743.82,266.69,2075.92
46.79,7654.54,1333.62,744.78,267.06,2078.40
46.80,7651.69,1335.14,745.74,267.43,2080.88
46.81,7648.84,1336.66,746.70,267.81,2083.36
46.82,7645.98,1338.17,747.66,268.18,2085.84
46.83,7643.12,1339.69,748.63,268.55,2088.32
46.84,7640.26,1341.22,749.59,268.93,2090.81
46.85,7637.40,1342.74,750.56,269.30,2093.30
46.86,7634.53,1344.26,751.53,269.68,2095.79
46.87,7631.66,1345.79,752.50,270.05,2098.28
46.88,7628.79,1347.31,753.47,270.43,2100.78
46.89,7625.92,1348.84,754.44,270.81,2103.28
46.90,7623.04,1350.37,755.41,271.18,2105.77
46.91,7620.16,1351.90,756.38,271.56,2108.28
46.92,7617.28,1353.43,757.35,271.94,2110.78
46.93,7614.40,1354.96,758.33,272.32,2113.29
46.94,7611.51,1356.49,759.31,272.70,2115.79
46.95,7608.62,1358.02,760.28,273.08,2118.30
46.96,7605.73,1359.56,761.26,273.46,2120.82
46.97,7602.83,1361.09,762.24,273.84,2123.33
46.98,7599.93,1362.63,763.22,274.22,2125.85
46.99,7597.03,1364.17,764.20,274.60,2128.37
47.00,7594.13,1365.70,765.18,274.98,2130.89
47.01,7591.23,1367.24,766.17,275.36,2133.41
47.02,7588.32,1368.78,767.15,275.75,2135.93
47.03,7585.41,1370.33,768.13,276.13,2138.46
47.04,7582.49,1371.87,769.12,276.52,2140.99
47.05,7579.58,1373.41,770.11,276.90,2143.52
47.06,7576.66,1374.96,771.10,277.29,2146.06
47.07,7573.74,1376.51,772.09,277.67,2148.59
47.08,7570.81,1378.05,773.08,278.06,2151.13
47.09,7567.89,1379.60,774.07,278.44,2153.67
47.10,7564.96,1381.15,775.06,278.83,2156.21
47.11,7562.03,1382.70,776.05,279.22,2158.75
47.12,7559.09,1384.25,777.05,279.61,2161.30
47.13,7556.16,1385.80,778.04,279.99,2163.85
47.14,7553.22,1387.36,779.04,280.38,2166.40
47.15,7550.27,1388.91,780.04,280.77,2168.95
47.16,7547.33,1390.47,781.04,281.16,2171.51
47.17,7544.38,1392.03,782.04,281.55,2174.06
47.18,7541.43,1393.58,783.04,281.94,2176.62
47.19,7538.48,1395.14,784.04,282.34,2179.18
47.20,7535.52,1396.70,785.04,282.73,2181.75
47.21,7532.57,1398.26,786.05,283.12,2184.31
47.22,7529.61,1399.83,787.05,283.51,2186.88
47.23,7526.64,1401.39,788.06,283.91,2189.45
47.24,7523.68,1402.95,789.07,284.30,2192.02
47.25,7520.71,1404.52,790.08,284.70,2194.60
47.26,7517.74,1406.09,791.08,285.09,2197.17
47.27,7514.76,1407.65,792.10,285.49,2199.75
47.28,7511.79,1409.22,793.11,285.88,2202.33
47.29,7508.81,1410.79,794.12,286.28,2204.91
47.30,7505.83,1412.36,795.13,286.68,2207.50
47.31,7502.84,1413.93,796.15,287.07,2210.08
47.32,7499.86,1415.51,797.16,287.47,2212.67
47.33,7496.87,1417.08,798.18,287.87,2215.26
47.34,7493.88,1418.66,799.20,288.27,2217.85
47.35,7490.88,1420.23,800.22,288.67,2220.45
47.36,7487.88,1421.81,801.24,289.07,2223.05
47.37,7484.88,1423.39,802.26,289.47,2225.65
47.38,7481.88,1424.97,803.28,289.87,2228.25
47.39,7478.88,1426.55,804.31,290.27,2230.85
47.40,7475.87,1428.13,805.33,290.67,2233.46
47.41,7472.86,1429.71,806.35,291.08,2236.06
47.42,7469.85,1431.29,807.38,291.48,2238.67
47.43,7466.83,1432.88,808.41,291.88,2241.29
47.44,7463.81,1434.46,809.44,292.29,2243.90
47.45,7460.79,1436.05,810.47,292.69,2246.51
47.46,7457.77,1437.63,811.50,293.10,2249.13
47.47,7454.74,1439.22,812.53,293.50,2251.75
47.48,7451.71,1440.81,813.56,293.91,2254.38
47.49,7448.68,1442.40,814.60,294.32,2257.00
47.50,7445.65,1443.99,815.63,294.72,2259.63
47.51,7442.61,1445.59,816.67,295.13,2262.26
47.52,7439.57,1447.18,817.71,295.54,2264.89
47.53,7436.53,1448.77,818.74,295.95,2267.52
47.54,7433.49,1450.37,819.78,296.36,2270.15
47.55,7430.44,1451.97,820.82,296.77,2272.79
47.56,7427.39,1453.56,821.87,297.18,2275.43
47.57,7424.34,1455.16,822.91,297.59,2278.07
47.58,7421.28,1456.76,823.95,298.00,2280.71
47.59,7418.23,1458.36,825.00,298.41,2283.36
47.60,7415.17,1459.97,826.04,298.83,2286.01
47.61,7412.10,1461.57,827.09,299.24,2288.66
47.62,7409.04,1463.17,828.14,299.65,2291.31
47.63,7405.97,1464.78,829.19,300.07,2293.96
47.64,7402.90,1466.38,830.24,300.48,2296.62
47.65,7399.83,1467.99,831.29,300.90,2299.28
47.66,7396.75,1469.60,832.34,301.31,2301.94
47.67,7393.67,1471.20,833.39,301.73,2304.60
47.68,7390.59,1472.81,834.45,302.14,2307.26
47.69,7387.51,1474.43,835.50,302.56,2309.93
47.70,7384.42,1476.04,836.56,302.98,2312.60
47.71,7381.33,1477.65,837.62,303.40,2315.27
47.72,7378.24,1479.26,838.68,303.82,2317.94
47.73,7375.15,1480.88,839.74,304.24,2320.62
47.74,7372.05,1482.49,840.80,304.66,2323.29
47.75,7368.95,1484.11,841.86,305.08,2325.97
47.76,7365.85,1485.73,842.92,305.50,2328.65
47.77,7362.75,1487.35,843.99,305.92,2331.33
47.78,7359.64,1488.97,845.05,306.34,2334.02
47.79,7356.53,1490.59,846.12,306.76,2336.71
47.80,7353.42,1492.21,847.19,307.19,2339.40
47.81,7350.30,1493.83,848.26,307.61,2342.09
47.82,7347.19,1495.46,849.33,308.03,2344.78
47.83,7344.07,1497.08,850.40,308.46,2347.48
47.84,7340.94,1498.71,851.47,308.88,2350.17
47.85,7337.82,1500.33,852.54,309.31,2352.87
47.86,7334.69,1501.96,853.61,309.74,2355.57
47.87,7331.56,1503.59,854.69,310.16,2358.28
47.88,7328.43,1505.22,855.77,310.59,2360.98
47.89,7325.29,1506.85,856.84,311.02,2363.69
47.90,7322.15,1508.48,857.92,311.45,2366.40
47.91,7319.01,1510.11,859.00,311.88,2369.11
47.92,7315.87,1511.75,860.08,312.30,2371.83
47.93,7312.72,1513.38,861.16,312.73,2374.54
47.94,7309.57,1515.02,862.25,313.17,2377.26
47.95,7306.42,1516.65,863.33,313.60,2379.98
47.96,7303.27,1518.29,864.42,314.03,2382.70
47.97,7300.11,1519.93,865.50,314.46,2385.43
47.98,7296.95,1521.57,866.59,314.89,2388.16
47.99,7293.79,1523.21,867.68,315.33,2390.88
48.00,7290.63,1524.85,868.77,315.76,2393.61
48.01,7287.46,1526.49,869.86,316.19,2396.35
48.02,7284.29,1528.13,870.95,316.63,2399.08
48.03,7281.12,1529.78,872.04,317.07,2401.82
48.04,7277.94,1531.42,873.13,317.50,2404.56
48.05,7274.77,1533.07,874.23,317.94,2407.30
48.06,7271.59,1534.71,875.33,318.37,2410.04
48.07,7268.40,1536.36,876.42,318.81,2412.78
48.08,7265.22,1538.01,877.52,319.25,2415.53
48.09,7262.03,1539.66,878.62,319.69,2418.28
48.10,7258.84,1541.31,879.72,320.13,2421.03
48.11,7255.65,1542.96,880.82,320.57,2423.78
48.12,7252.45,1544.62,881.92,321.01,2426.54
48.13,7249.25,1546.27,883.03,321.45,2429.30
48.14,7246.05,1547.92,884.13,321.89,2432.06
48.15,7242.85,1549.58,885.24,322.33,2434.82
48.16,7239.64,1551.23,886.35,322.78,2437.58
48.17,7236.44,1552.89,887.45,323.22,2440.35
48.18,7233.22,1554.55,888.56,323.66,2443.11
48.19,7230.01,1556.21,889.67,324.11,2445.88
48.20,7226.79,1557.87,890.78,324.55,2448.65
48.21,7223.58,1559.53,891.90,325.00,2451.43
48.22,7220.35,1561.19,893.01,325.44,2454.20
48.23,7217.13,1562.85,894.13,325.89,2456.98
48.24,7213.90,1564.52,895.24,326.34,2459.76
48.25,7210.67,1566.18,896.36,326.78,2462.54
48.26,7207.44,1567.85,897.48,327.23,2465.32
48.27,7204.21,1569.51,898.60,327.68,2468.11
48.28,7200.97,1571.18,899.72,328.13,2470.90
48.29,7197.73,1572.85,900.84,328.58,2473.69
48.30,7194.49,1574.52,901.96,329.03,2476.48
48.31,7191.25,1576.19,903.08,329.48,2479.27
48.32,7188.00,1577.86,904.21,329.93,2482.07
48.33,7184.75,1579.53,905.33,330.39,2484.87
48.34,7181.50,1581.20,906.46,330.84,2487.66
48.35,7178.24,1582.88,907.59,331.29,2490.47
48.36,7174.98,1584.55,908.72,331.75,2493.27
48.37,7171.72,1586.23,909.85,332.20,2496.08
48.38,7168.46,1587.90,910.98,332.65,2498.88
48.39,7165.20,1589.58,912.11,333.11,2501.69
48.40,7161.93,1591.26,913.24,333.57,2504.50
48.41,7158.66,1592.94,914.38,334.02,2507.32
48.42,7155.39,1594.62,915.51,334.48,2510.13
48.43,7152.11,1596.30,916.65,334.94,2512.95
48.44,7148.83,1597.98,917.79,335.40,2515.77
48.45,7145.55,1599.66,918.93,335.86,2518.59
48.46,7142.27,1601.35,920.07,336.31,2521.42
48.47,7138.98,1603.03,921.21,336.77,2524.24
48.48,7135.69,1604.72,922.35,337.24,2527.07
48.49,7132.40,1606.40,923.50,337.70,2529.90
48.50,7129.11,1608.09,924.64,338.16,2532.73
48.51,7125.81,1609.78,925.79,338.62,2535.56
48.52,7122.52,1611.47,926.93,339.08,2538.40
48.53,7119.22,1613.16,928.08,339.55,2541.24
48.54,7115.91,1614.85,929.23,340.01,2544.08
48.55,7112.61,1616.54,930.38,340.48,2546.92
48.56,7109.30,1618.23,931.53,340.94,2549.76
48.57,7105.99,1619.92,932.68,341.41,2552.61
48.58,7102.67,1621.62,933.84,341.87,2555.46
48.59,7099.36,1623.31,934.99,342.34,2558.31
48.60,7096.04,1625.01,936.15,342.81,2561.16
48.61,7092.71,1626.70,937.31,343.28,2564.01
48.62,7089.39,1628.40,938.46,343.74,2566.87
48.63,7086.06,1630.10,939.62,344.21,2569.72
48.64,7082.74,1631.80,940.78,344.68,2572.58
48.65,7079.40,1633.50,941.94,345.15,2575.44
48.66,7076.07,1635.20,943.11,345.62,2578.31
48.67,7072.73,1636.90,944.27,346.10,2581.17
48.68,7069.39,1638.60,945.44,346.57,2584.04
48.69,7066.05,1640.31,946.60,347.04,2586.91
48.70,7062.71,1642.01,947.77,347.51,2589.78
48.71,7059.36,1643.72,948.94,347.99,2592.65
48.72,7056.01,1645.42,950.11,348.46,2595.53
48.73,7052.66,1647.13,951.28,348.94,2598.40
48.74,7049.30,1648.84,952.45,349.41,2601.28
48.75,7045.95,1650.54,953.62,349.89,2604.16
48.76,7042.59,1652.25,954.79,350.37,2607.05
48.77,7039.23,1653.96,955.97,350.84,2609.93
48.78,7035.86,1655.67,957.14,351.32,2612.82
48.79,7032.49,1657.38,958.32,351.80,2615.71
48.80,7029.12,1659.10,959.50,352.28,2618.60
48.81,7025.75,1660.81,960.68,352.76,2621.49
48.82,7022.38,1662.52,961.86,353.24,2624.38
48.83,7019.00,1664.24,963.04,353.72,2627.28
48.84,7015.62,1665.95,964.22,354.20,2630.18
48.85,7012.24,1667.67,965.41,354.68,2633.08
48.86,7008.85,1669.39,966.59,355.17,2635.98
48.87,7005.47,1671.11,967.78,355.65,2638.88
48.88,7002.08,1672.82,968.97,356.13,2641.79
48.89,6998.68,1674.54,970.15,356.62,2644.70
48.90,6995.29,1676.26,971.34,357.10,2647.61
48.91,6991.89,1677.99,972.53,357.59,2650.52
48.92,6988.49,1679.71,973.73,358.08,2653.43
48.93,6985.09,1681.43,974.92,358.56,2656.35
48.94,6981.68,1683.15,976.11,359.05,2659.27
48.95,6978.28,1684.88,977.31,359.54,2662.19
48.96,6974.87,1686.60,978.50,360.03,2665.11
48.97,6971.45,1688.33,979.70,360.52,2668.03
48.98,6968.04,1690.06,980.90,361.01,2670.96
48.99,6964.62,1691.78,982.10,361.50,2673.88
49.00,6961.20,1693.51,983.30,361.99,2676.81
49.01,6957.78,1695.24,984.50,362.48,2679.74
49.02,6954.35,1696.97,985.71,362.97,2682.68
49.03,6950.93,1698.70,986.91,363.46,2685.61
49.04,6947.50,1700.43,988.12,363.96,2688.55
49.05,6944.06,1702.16,989.32,364.45,2691.48
49.06,6940.63,1703.90,990.53,364.95,2694.43
49.07,6937.19,1705.63,991.74,365.44,2697.37
49.08,6933.75,1707.36,992.95,365.94,2700.31
49.09,6930.31,1709.10,994.16,366.43,2703.26
49.10,6926.86,1710.84,995.37,366.93,2706.21
49.11,6923.42,1712.57,996.58,367.43,2709.16
49.12,6919.97,1714.31,997.80,367.93,2712.11
49.13,6916.51,1716.05,999.01,368.43,2715.06
49.14,6913.06,1717.79,1000.23,368.93,2718.02
49.15,6909.60,1719.53,1001.45,369.43,2720.97
49.16,6906.14,1721.27,1002.67,369.93,2723.93
49.17,6902.68,1723.01,1003.89,370.43,2726.89
49.18,6899.22,1724.75,1005.11,370.93,2729.86
49.19,6895.75,1726.49,1006.33,371.43,2732.82
49.20,6892.28,1728.23,1007.55,371.93,2735.79
49.21,6888.81,1729.98,1008.78,372.44,2738.76
49.22,6885.33,1731.72,1010.00,372.94,2741.73
49.23,6881.85,1733.47,1011.23,373.45,2744.70
49.24,6878.38,1735.21,1012.46,373.95,2747.67
49.25,6874.89,1736.96,1013.69,374.46,2750.65
49.26,6871.41,1738.71,1014.92,374.97,2753.62
49.27,6867.92,1740.46,1016.15,375.47,2756.60
49.28,6864.43,1742.21,1017.38,375.98,2759.59
49.29,6860.94,1743.96,1018.61,376.49,2762.57
49.30,6857.45,1745.71,1019.85,377.00,2765.55
49.31,6853.95,1747.46,1021.08,377.51,2768.54
49.32,6850.45,1749.21,1022.32,378.02,2771.53
49.33,6846.95,1750.96,1023.56,378.53,2774.52
49.34,6843.44,1752.71,1024.80,379.04,2777.51
49.35,6839.94,1754.47,1026.04,379.56,2780.51
49.36,6836.43,1756.22,1027.28,380.07,2783.50
49.37,6832.92,1757.98,1028.52,380.58,2786.50
49.38,6829.40,1759.73,1029.77,381.10,2789.50
49.39,6825.89,1761.49,1031.01,381.61,2792.50
49.40,6822.37,1763.25,1032.26,382.13,2795.50
49.41,6818.85,1765.01,1033.50,382.64,2798.51
49.42,6815.32,1766.76,1034.75,383.16,2801.52
49.43,6811.80,1768.52,1036.00,383.68,2804.53
49.44,6808.27,1770.28,1037.25,384.20,2807.54
49.45,6804.74,1772.04,1038.50,384.71,2810.55
49.46,6801.20,1773.81,1039.76,385.23,2813.56
49.47,6797.67,1775.57,1041.01,385.75,2816.58
49.48,6794.13,1777.33,1042.27,386.27,2819.60
49.49,6790.59,1779.09,1043.52,386.80,2822.62
49.50,6787.05,1780.86,1044.78,387.32,2825.64
49.51,6783.50,1782.62,1046.04,387.84,2828.66
